Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,71,116,45,1,25
4,202,76,142,39,3,5
5,252,66,129,62,2,10
6,252,61,151,36,2,5
7,239,61,126,36,0,10
8,250,75,138,38,4,10
9,237,94,154,37,1,10
10,242,107,117,45,2,15
11,248,80,135,41,5,5
12,265,77,172,50,5,15
13,282,100,134,45,3,30
14,252,95,149,47,6,15
15,272,99,172,56,4,30
16,258,93,173,34,5,15
17,266,126,163,34,7,40
18,259,111,163,49,4,5
19,272,102,163,47,9,30
20,289,113,144,56,12,55
21,280,122,174,53,10,55
22,241,131,152,36,8,45
23,260,121,158,47,13,35
24,261,150,179,48,16,50
25,233,116,192,59,5,70
26,263,142,154,39,10,25
27,272,145,171,44,5,50
