Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,68,153,33,3,0
4,203,65,133,32,1,20
5,229,63,153,27,0,5
6,208,71,137,32,1,10
7,211,66,136,34,3,0
8,222,74,131,36,3,15
9,249,89,150,30,3,10
10,227,88,151,36,3,10
11,236,102,155,40,3,25
12,227,74,153,35,3,5
13,222,92,119,35,2,20
14,235,84,133,34,3,20
15,251,97,129,47,6,5
16,224,105,155,41,1,15
17,216,121,114,38,3,25
18,259,115,152,48,5,20
19,233,117,144,39,7,25
20,267,100,166,32,6,25
21,227,128,172,32,8,30
22,242,121,151,34,7,30
23,257,130,170,52,6,45
24,213,110,153,39,5,55
25,233,129,153,52,9,25
26,232,138,129,34,10,45
27,233,157,161,47,6,25
