Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,66,152,36,0,0
4,226,82,145,49,2,10
5,198,43,142,58,4,5
6,230,63,135,45,2,15
7,228,73,145,40,3,15
8,251,78,141,47,2,10
9,219,80,158,33,2,20
10,222,86,150,39,4,10
11,259,109,145,41,2,15
12,240,90,162,43,4,15
13,237,84,150,43,7,25
14,229,98,141,42,8,15
15,256,117,159,46,6,30
16,250,137,150,51,7,45
17,261,94,152,40,9,30
18,251,119,163,48,6,20
19,270,127,165,47,11,25
20,280,113,145,47,8,65
21,265,135,175,48,3,30
22,232,135,156,45,10,35
23,251,127,146,51,11,35
24,220,122,150,51,9,50
25,274,128,172,45,14,55
26,260,131,164,56,10,65
27,285,143,140,57,13,50
