Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,60,138,42,1,35
4,252,70,118,37,1,10
5,199,72,113,30,4,5
6,242,76,158,37,3,15
7,242,83,131,42,2,20
8,264,75,148,40,7,10
9,246,97,143,48,6,20
10,223,79,146,40,3,30
11,262,86,148,36,6,5
12,233,82,169,46,5,45
13,250,112,133,49,4,30
14,228,90,165,48,6,15
15,226,116,161,48,6,30
16,238,93,155,39,6,20
17,236,128,140,58,7,30
18,249,110,126,38,8,35
19,259,122,155,56,9,45
20,244,109,176,41,5,35
21,247,112,167,50,6,30
22,244,123,154,51,13,35
23,273,100,176,48,6,60
24,246,131,150,43,19,40
25,243,146,173,50,15,60
26,240,135,152,40,13,75
27,242,149,156,63,19,80
