Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,55,140,50,3,30
4,208,61,131,32,3,15
5,230,71,148,42,2,5
6,212,61,118,45,1,25
7,240,66,124,39,7,5
8,207,64,114,41,1,40
9,232,103,137,32,1,5
10,221,79,136,36,6,0
11,223,80,159,36,4,5
12,231,73,134,34,4,15
13,229,98,163,30,6,35
14,262,67,120,52,4,30
15,236,89,157,42,3,30
16,243,98,151,49,4,10
17,229,105,148,40,4,10
18,241,113,135,52,9,30
19,237,114,168,41,3,25
20,242,117,143,42,3,20
21,270,114,157,48,10,25
22,228,124,155,42,5,45
23,261,126,133,48,7,25
24,235,128,153,47,2,50
25,250,145,141,45,12,10
26,243,132,161,39,4,40
27,246,142,149,44,9,35
