Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,76,143,45,0,15
4,213,70,144,44,2,5
5,203,83,152,39,1,10
6,222,63,153,35,2,5
7,222,59,150,41,2,5
8,232,78,146,44,4,10
9,244,79,140,31,2,10
10,233,91,152,48,3,20
11,252,90,134,46,4,10
12,252,104,154,42,4,10
13,249,100,154,48,9,15
14,237,106,171,56,4,30
15,268,101,154,42,4,25
16,248,109,160,49,5,25
17,241,115,167,49,6,30
18,251,117,145,40,11,20
19,226,130,146,48,8,40
20,245,116,141,44,5,25
21,235,111,136,47,7,30
22,277,108,166,48,14,45
23,274,144,176,48,6,60
24,236,132,175,56,8,45
25,272,140,152,51,9,25
26,283,149,147,55,11,35
27,243,145,147,54,11,40
