Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,66,124,41,2,10
4,196,60,133,43,1,20
5,241,69,115,36,1,0
6,252,76,117,38,1,15
7,252,65,126,54,4,10
8,251,76,167,40,2,5
9,251,88,146,56,2,10
10,254,80,146,36,1,15
11,230,85,138,44,5,10
12,244,98,154,44,4,20
13,259,87,163,31,1,5
14,245,100,148,32,9,10
15,255,104,145,49,9,50
16,259,97,153,40,7,40
17,269,114,145,44,6,40
18,293,102,149,41,8,25
19,228,128,173,40,6,10
20,244,152,149,48,8,30
21,249,107,155,50,10,55
22,253,137,164,52,8,35
23,271,114,167,38,12,35
24,275,129,166,49,7,45
25,216,136,169,43,9,45
26,233,149,184,46,13,55
27,262,118,183,50,20,45
