Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,76,128,33,4,20
4,222,58,140,39,0,15
5,224,70,139,38,3,5
6,243,68,130,48,1,10
7,251,91,138,41,4,25
8,231,84,145,41,0,10
9,261,76,124,48,4,5
10,245,90,137,40,3,25
11,227,79,149,42,6,5
12,259,99,151,47,5,25
13,249,87,162,30,7,20
14,263,89,141,60,4,35
15,267,94,153,42,6,20
16,280,102,151,33,8,45
17,259,125,137,47,3,20
18,286,107,170,52,8,20
19,272,122,142,48,11,35
20,290,130,177,41,6,45
21,295,136,152,45,12,40
22,275,114,175,48,10,40
23,251,151,163,50,7,55
24,268,110,187,43,12,40
25,267,154,152,63,7,50
26,269,134,135,63,12,40
27,261,148,163,52,9,55
