Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,226,54,118,42,0,0
4,241,74,160,37,0,0
5,245,68,149,43,3,5
6,249,65,150,42,2,0
7,249,72,134,33,3,20
8,268,85,149,48,4,20
9,245,72,143,37,4,25
10,269,71,156,52,3,10
11,301,99,163,60,2,20
12,275,95,150,55,5,10
13,302,80,125,57,3,30
14,293,91,169,41,3,25
15,253,97,144,41,4,10
16,274,107,153,49,3,10
17,293,132,168,51,9,15
18,278,128,124,50,5,35
19,312,117,145,46,12,35
20,286,114,176,48,8,40
21,304,134,163,49,8,30
22,280,140,177,52,14,50
23,282,154,159,47,9,60
24,264,163,172,55,12,40
25,277,154,185,55,9,55
26,281,151,172,49,10,50
27,293,157,167,34,9,40
