Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,74,153,44,4,0
4,217,64,129,39,2,20
5,232,67,106,43,1,20
6,224,72,131,41,2,10
7,225,70,145,43,2,10
8,252,70,154,43,1,5
9,259,65,141,41,2,0
10,255,76,161,43,2,15
11,255,95,127,42,3,10
12,239,79,150,51,3,10
13,236,107,132,55,8,10
14,266,101,158,48,3,25
15,247,96,183,42,3,15
16,270,94,161,44,3,20
17,285,96,167,39,3,20
18,239,110,149,36,7,15
19,268,129,149,56,7,40
20,262,114,167,47,7,25
21,275,121,172,33,11,45
22,274,142,191,41,10,50
23,283,123,156,50,9,30
24,272,103,173,60,14,30
25,259,151,160,48,8,80
26,242,156,174,52,9,25
27,251,152,130,53,14,70
