Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,233,68,110,33,2,15
4,247,71,139,39,0,10
5,234,91,143,56,1,5
6,218,91,159,41,4,5
7,237,91,143,34,1,10
8,250,74,128,35,2,5
9,256,87,161,43,3,15
10,244,79,164,46,1,15
11,248,83,141,51,5,10
12,260,96,148,50,2,5
13,242,100,136,45,2,10
14,254,114,153,45,8,15
15,271,90,167,46,3,40
16,256,110,157,40,5,15
17,256,107,166,29,4,25
18,279,147,156,58,3,25
19,269,112,180,44,6,25
20,237,145,165,46,5,20
21,263,128,173,46,9,20
22,212,123,156,55,4,40
23,236,143,172,54,12,30
24,248,134,149,47,7,35
25,241,138,191,51,8,30
26,265,130,160,40,13,40
27,293,139,177,50,5,25
