Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,61,137,47,1,15
4,230,81,152,32,2,10
5,199,77,136,55,2,15
6,230,71,134,46,3,15
7,239,83,136,26,0,15
8,241,75,138,45,1,5
9,227,85,126,53,2,0
10,256,87,129,33,4,15
11,258,78,143,49,3,25
12,229,78,174,40,6,5
13,278,88,139,52,1,20
14,230,102,150,56,7,10
15,247,101,149,53,5,45
16,267,87,171,36,3,15
17,276,101,165,46,6,20
18,242,99,154,45,7,20
19,246,102,177,48,9,20
20,262,115,149,53,4,35
21,252,119,170,45,7,45
22,289,131,164,65,11,35
23,278,127,145,46,8,40
24,260,168,163,53,14,25
25,292,146,155,48,11,40
26,263,136,183,39,6,80
27,248,151,168,47,7,35
