Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,239,61,141,43,1,20
4,222,64,146,40,2,10
5,258,83,146,32,1,0
6,229,91,145,53,3,10
7,204,90,148,30,4,15
8,250,83,145,44,1,15
9,256,86,160,46,1,10
10,244,88,129,41,0,5
11,242,91,159,55,5,0
12,224,89,156,60,4,15
13,240,96,163,44,6,30
14,257,104,141,34,5,35
15,253,101,163,45,6,35
16,271,110,167,56,8,10
17,266,96,154,56,4,25
18,270,108,159,53,6,30
19,235,132,150,39,9,20
20,268,110,144,45,10,55
21,254,120,150,40,8,50
22,270,127,151,44,9,25
23,263,140,182,44,8,75
24,282,117,176,56,11,35
25,293,157,144,38,7,55
26,298,127,156,64,6,40
27,267,143,174,54,11,20
