Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,62,129,38,2,10
4,215,75,125,33,2,15
5,210,64,155,43,1,15
6,225,76,146,29,2,5
7,238,78,129,56,2,15
8,235,67,131,39,4,5
9,197,73,134,42,2,0
10,219,69,140,51,3,15
11,253,87,144,43,7,5
12,242,78,146,36,6,25
13,260,86,165,46,4,20
14,235,81,139,48,1,50
15,272,115,119,37,3,0
16,232,105,137,45,4,5
17,231,138,120,46,7,30
18,244,120,144,57,5,20
19,227,111,134,39,3,30
20,223,117,149,43,3,20
21,237,100,167,41,8,5
22,249,111,141,40,7,35
23,234,115,178,57,5,35
24,247,122,149,49,5,20
25,234,124,149,49,5,40
26,262,105,133,41,8,30
27,248,142,144,37,8,40
