Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,76,134,34,1,5
4,244,64,134,31,1,15
5,222,61,142,40,0,5
6,234,84,137,39,5,0
7,245,62,134,48,2,10
8,235,72,155,38,1,20
9,222,85,154,49,3,10
10,239,80,137,35,4,15
11,200,93,125,47,7,10
12,272,95,152,40,3,30
13,248,85,153,46,7,20
14,214,100,164,47,3,15
15,277,105,161,40,4,20
16,258,98,145,53,7,20
17,257,111,142,64,5,30
18,225,111,147,52,4,30
19,268,95,154,43,11,15
20,254,136,167,51,8,45
21,266,135,163,55,3,50
22,239,131,149,45,5,25
23,248,137,147,40,7,20
24,257,137,169,66,4,35
25,247,119,143,37,6,20
26,236,145,171,43,12,25
27,276,163,160,46,9,50
