Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,233,58,126,40,0,10
4,228,63,138,38,1,5
5,226,72,145,30,5,10
6,245,54,119,42,3,15
7,229,73,137,41,4,20
8,230,61,149,28,2,10
9,249,101,165,31,4,10
10,244,79,145,40,3,20
11,262,110,152,43,1,20
12,286,88,148,38,6,10
13,238,81,152,30,2,20
14,259,97,147,47,7,10
15,269,104,162,43,2,30
16,225,125,154,52,3,25
17,263,109,150,47,7,15
18,242,124,143,56,8,35
19,242,122,132,41,3,30
20,258,132,171,54,5,20
21,240,110,156,52,8,10
22,292,111,159,50,7,45
23,265,135,166,43,8,30
24,263,144,171,43,11,25
25,278,156,196,64,8,55
26,267,131,150,42,11,50
27,236,144,179,48,10,45
