Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,80,136,38,1,30
4,216,59,125,38,3,15
5,205,77,117,42,3,5
6,219,61,142,41,2,5
7,236,69,137,52,2,5
8,247,67,125,40,4,20
9,243,83,132,55,1,10
10,231,68,164,40,3,15
11,249,84,142,55,1,10
12,266,88,142,45,4,15
13,243,92,152,50,5,15
14,258,87,158,39,4,25
15,268,103,145,52,7,25
16,244,106,144,46,6,25
17,237,122,141,37,6,30
18,259,117,175,40,7,25
19,299,119,164,46,7,25
20,286,120,170,49,11,35
21,292,136,155,61,8,40
22,292,146,171,51,8,50
23,261,119,167,44,11,50
24,275,114,150,53,8,30
25,257,142,191,52,13,35
26,256,148,170,53,2,60
27,291,158,166,50,10,45
