Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,57,116,32,2,0
4,213,67,119,39,0,20
5,224,66,124,41,3,5
6,226,68,150,45,3,15
7,208,67,156,45,3,10
8,240,73,142,43,0,25
9,260,75,146,47,3,5
10,244,95,126,37,7,20
11,234,86,133,45,4,20
12,275,82,126,32,5,30
13,285,111,150,37,6,20
14,232,101,156,37,7,15
15,249,117,167,35,4,30
16,265,98,158,54,2,25
17,250,113,140,50,7,15
18,266,115,180,45,7,15
19,260,108,173,41,7,20
20,226,125,142,50,8,60
21,256,118,162,39,11,30
22,270,122,156,42,8,40
23,267,133,174,48,7,55
24,258,134,135,45,8,35
25,262,153,143,46,9,20
26,256,156,149,48,5,45
27,262,147,177,55,10,40
