Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,66,155,31,1,15
4,239,67,146,38,0,0
5,223,67,133,36,2,5
6,214,70,144,51,6,5
7,254,60,125,41,7,25
8,252,76,136,39,6,30
9,235,77,139,47,1,20
10,226,87,131,50,2,20
11,247,73,127,43,3,10
12,249,71,150,40,3,25
13,232,78,152,42,8,5
14,273,96,145,59,5,25
15,248,103,135,40,7,40
16,281,107,148,48,8,25
17,241,123,170,32,8,30
18,289,90,161,44,5,50
19,286,118,137,52,13,25
20,238,119,157,49,7,50
21,278,122,172,44,7,30
22,284,120,170,39,6,40
23,255,144,184,37,11,35
24,236,132,162,46,14,55
25,252,131,165,58,4,60
26,244,123,180,44,13,35
27,262,143,157,37,14,60
