Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,256,62,168,44,3,10
4,220,82,197,48,1,25
5,255,79,193,47,2,5
6,229,66,178,52,5,0
7,234,73,188,51,2,30
8,220,77,190,45,3,10
9,235,75,201,45,4,5
10,252,81,175,44,4,30
11,216,80,209,45,6,5
12,268,91,208,61,5,25
13,274,79,193,45,4,10
14,269,90,194,56,8,35
15,263,110,186,58,4,25
16,286,87,198,57,4,30
17,254,92,204,58,7,30
18,253,114,207,58,5,30
19,271,105,181,56,5,30
20,286,114,212,57,5,20
21,236,135,210,63,3,30
22,267,142,207,45,8,25
23,297,121,223,62,10,30
24,255,127,188,52,12,40
25,238,144,194,55,7,65
26,266,169,208,56,17,40
27,258,155,234,66,11,55
