Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,69,127,43,2,25
4,214,77,148,38,1,10
5,228,72,136,43,1,10
6,220,74,128,43,5,5
7,257,72,122,43,3,10
8,215,80,148,33,5,10
9,245,79,132,38,4,25
10,251,82,157,48,2,25
11,245,86,133,56,1,15
12,224,80,139,44,7,5
13,243,100,169,42,5,45
14,251,88,165,39,3,20
15,247,89,136,36,3,15
16,258,100,155,46,6,10
17,255,122,157,37,9,30
18,245,118,159,45,9,25
19,272,107,145,62,4,45
20,283,129,161,41,7,15
21,237,133,148,41,7,40
22,252,141,181,50,8,40
23,259,146,191,47,9,35
24,264,133,147,46,7,45
25,223,122,133,57,8,30
26,269,136,169,47,12,35
27,242,137,163,53,11,45
