Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,67,116,42,1,20
4,179,92,138,48,0,5
5,250,64,155,52,1,15
6,222,65,126,46,0,5
7,202,71,143,40,3,5
8,219,75,121,41,2,5
9,233,98,137,45,5,5
10,217,77,141,42,6,25
11,228,75,152,55,2,20
12,231,93,137,50,2,25
13,259,90,147,44,2,15
14,243,92,123,42,2,10
15,257,88,146,49,8,10
16,258,104,153,40,4,15
17,235,104,140,45,3,20
18,238,118,143,44,5,30
19,239,123,151,43,3,15
20,232,106,139,45,6,25
21,237,106,136,44,5,10
22,248,121,165,37,7,25
23,272,132,155,39,2,55
24,242,128,138,46,5,15
25,270,133,172,43,6,15
26,264,140,169,50,3,25
27,219,148,137,55,6,30
