Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,66,142,47,0,10
4,222,68,121,49,1,0
5,215,63,135,48,4,5
6,234,64,139,36,0,15
7,229,63,152,44,2,0
8,241,87,138,47,1,10
9,225,83,137,48,2,10
10,245,86,180,53,2,5
11,271,106,137,44,2,5
12,246,85,150,51,5,15
13,291,97,144,40,1,5
14,241,106,158,47,1,5
15,271,96,157,41,3,15
16,269,109,161,42,10,5
17,255,114,137,43,7,30
18,255,98,160,43,5,30
19,261,99,162,38,7,25
20,275,134,177,64,4,35
21,256,147,159,54,10,25
22,263,143,162,47,11,45
23,292,157,174,62,6,35
24,273,133,173,50,18,60
25,244,134,156,68,9,45
26,238,141,168,54,10,60
27,270,145,156,48,15,45
