Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,268,63,131,34,1,35
4,224,73,126,32,4,10
5,200,76,148,46,3,20
6,243,80,120,25,0,20
7,246,71,130,41,3,10
8,240,77,154,49,6,10
9,231,81,132,36,1,25
10,261,82,136,51,5,10
11,233,94,142,46,2,10
12,235,88,127,35,5,15
13,268,110,135,47,3,20
14,273,97,156,46,5,10
15,271,96,130,46,4,35
16,277,112,152,34,7,25
17,270,123,154,43,7,35
18,245,105,145,47,6,35
19,265,104,172,48,7,15
20,244,139,163,45,8,35
21,242,126,166,35,9,35
22,232,131,170,51,5,30
23,236,116,168,44,6,60
24,245,145,168,48,8,25
25,287,151,170,41,10,40
26,269,134,186,46,4,35
27,260,128,185,41,7,35
