Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,67,131,33,0,5
4,242,65,135,40,0,10
5,214,72,128,45,3,5
6,187,72,128,35,2,5
7,253,69,147,39,4,5
8,209,80,133,44,1,20
9,219,80,146,45,3,15
10,207,87,129,34,4,20
11,236,75,131,49,3,15
12,252,84,123,41,1,5
13,262,92,155,38,4,5
14,218,83,129,55,5,20
15,226,93,137,35,0,30
16,220,107,119,45,5,10
17,244,95,152,54,6,5
18,249,113,151,39,1,10
19,224,120,168,33,2,35
20,222,121,142,40,7,20
21,214,115,153,33,4,15
22,232,113,144,38,6,35
23,239,94,144,43,6,20
24,247,122,150,43,4,25
25,231,136,159,51,13,25
26,247,128,157,52,7,30
27,209,129,158,50,13,40
