Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,190,64,136,40,1,0
4,197,67,136,43,4,10
5,239,62,128,30,3,15
6,232,66,139,45,2,15
7,234,85,146,41,1,10
8,242,74,144,35,2,25
9,234,85,122,40,6,10
10,218,93,137,45,6,20
11,264,80,135,48,3,20
12,262,96,131,39,2,10
13,243,82,145,38,8,15
14,264,84,154,55,4,25
15,237,103,162,42,5,25
16,236,91,138,38,6,10
17,276,122,143,45,6,25
18,257,89,156,52,6,45
19,292,104,139,43,11,10
20,260,136,142,49,10,50
21,282,120,173,42,2,60
22,299,140,183,50,6,30
23,262,153,171,48,6,25
24,287,140,162,39,13,20
25,247,149,149,58,11,45
26,264,147,185,56,9,55
27,249,158,178,40,8,60
